TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
696012.8609,-56.12,-28.853,1022.421,-393.75,2765.0,-1785.0,164.16,-25.84,-407.36
696012.9109,-59.231,-22.814,1022.665,-402.5,1986.25,-1715.0,170.24,-39.52,-411.92
696012.9609,-61.427,-26.413,1025.166,-516.25,857.5,-1478.75,179.36,-30.4,-402.8
696013.0109,-58.011,-30.073,1034.682,-656.25,1093.75,-1487.5,168.72,-22.8,-390.64
696013.0609,-56.242,-27.999,1027.423,-332.5,1671.25,-1671.25,179.36,-27.36,-408.88
696013.1109,-58.316,-24.949,1033.035,-551.25,2388.75,-1662.5,168.72,-31.92,-419.52
696013.1609,-59.109,-27.267,1023.214,-542.5,385.0,-1750.0,170.24,-27.36,-398.24
696013.2109,-54.168,-27.755,1023.519,-551.25,2537.5,-1688.75,168.72,-28.88,-401.28
696013.2609,-63.379,-27.145,1024.678,-446.25,1207.5,-1522.5,171.76,-19.76,-410.4
696013.3109,-58.377,-25.986,1025.837,-586.25,1986.25,-1496.25,173.28,-27.36,-413.44
696013.3609,-57.889,-29.28,1029.131,-630.0,1216.25,-1408.75,171.76,-22.8,-413.44
696013.4109,-53.131,-26.047,1022.848,-498.75,3176.25,-1522.5,164.16,-41.04,-401.28
696013.4609,-63.44,-24.339,1025.227,-560.0,3517.5,-1820.0,164.16,-33.44,-413.44
696013.5109,-52.46,-24.888,1027.362,-463.75,420.0,-1461.25,162.64,-18.24,-389.12
696013.5609,-53.68,-30.256,1029.68,-420.0,2852.5,-1347.5,150.48,-24.32,-402.8
696013.6109,-57.828,-27.633,1027.667,-673.75,2117.5,-1496.25,168.72,-31.92,-408.88
696013.6609,-61.427,-28.67,1035.475,-603.75,1277.5,-1347.5,167.2,-27.36,-411.92
696013.7109,-54.717,-29.158,1023.702,-490.0,1085.0,-1592.5,167.2,-25.84,-401.28
696013.7609,-59.719,-27.389,1028.033,-551.25,1758.75,-1820.0,174.8,-30.4,-413.44
696013.8109,-55.937,-24.705,1028.887,-516.25,1557.5,-1706.25,162.64,-30.4,-413.44
696013.8609,-60.634,-29.463,1024.678,-621.25,1400.0,-1662.5,176.32,-42.56,-405.84
696013.9109,-57.706,-24.583,1024.495,-673.75,673.75,-1522.5,156.56,-42.56,-407.36
696013.9609,-58.438,-25.925,1027.301,-577.5,2065.0,-1618.75,173.28,-33.44,-392.16
696014.011,-58.377,-25.925,1028.704,-472.5,2598.75,-1417.5,170.24,-15.2,-418.0
696014.0609,-62.22,-27.999,1028.155,-420.0,2537.5,-1601.25,162.64,-31.92,-413.44
696014.1109,-51.484,-26.657,1026.63,-481.25,945.0,-1610.0,179.36,-31.92,-408.88
696014.1609,-58.987,-26.413,1026.081,-507.5,4112.5,-1513.75,171.76,-28.88,-396.72
696014.2109,-53.009,-24.705,1023.702,-691.25,-463.75,-1680.0,174.8,-21.28,-398.24
696014.2609,-59.719,-29.402,1027.057,-490.0,5582.5,-1373.75,155.04,-30.4,-422.56
696014.3109,-55.571,-25.132,1025.898,-533.75,-3080.0,-1557.5,176.32,-45.6,-401.28
696014.3609,-61.366,-28.304,1023.946,-411.25,6895.0,-1636.25,162.64,-18.24,-408.88
696014.4109,-68.808,-27.999,1029.558,-586.25,-726.25,-1653.75,170.24,-18.24,-398.24
696014.4609,-50.02,-27.938,1031.022,-735.0,2642.5,-1277.5,177.84,-30.4,-411.92
696014.5109,-59.658,-27.816,1029.07,-332.5,3788.75,-1198.75,170.24,-41.04,-402.8
696014.5609,-55.693,-28.426,1029.741,-638.75,-420.0,-1583.75,183.92,-45.6,-398.24
696014.6109,-53.741,-27.328,1026.264,-288.75,3622.5,-1837.5,162.64,-25.84,-413.44
696014.6609,-60.878,-26.474,1027.057,-691.25,157.5,-1566.25,171.76,-24.32,-398.24
696014.7109,-56.242,-24.583,1022.421,-437.5,2721.25,-1601.25,170.24,-24.32,-410.4
696014.7609,-60.878,-24.522,1028.094,-411.25,1732.5,-1662.5,159.6,-28.88,-404.32
696014.8109,-56.181,-27.999,1026.691,-656.25,1715.0,-1373.75,174.8,-27.36,-407.36
696014.8609,-58.865,-28.548,1029.314,-472.5,2668.75,-1478.75,176.32,-39.52,-402.8
696014.9109,-56.181,-27.633,1028.948,-691.25,778.75,-1575.0,183.92,-41.04,-398.24
696014.9611,-54.961,-26.474,1028.033,-612.5,2415.0,-1653.75,167.2,-38.0,-413.44
696015.0109,-61.488,-27.389,1024.739,-507.5,2257.5,-1671.25,168.72,-34.96,-404.32
696015.0609,-57.096,-27.755,1026.63,-595.0,1146.25,-1540.0,153.52,-28.88,-390.64
696015.1109,-57.462,-28.792,1029.192,-428.75,1925.0,-1575.0,177.84,-42.56,-402.8
696015.1609,-56.12,-25.01,1025.227,-612.5,1356.25,-1505.0,179.36,-27.36,-404.32
696015.2109,-61.488,-25.62,1027.728,-612.5,2712.5,-1540.0,159.6,-44.08,-414.96
696015.2609,-55.449,-27.694,1024.983,-490.0,446.25,-1627.5,182.4,-36.48,-408.88
696015.3109,-60.512,-28.426,1025.715,-402.5,2791.25,-1671.25,168.72,-24.32,-413.44
696015.3609,-58.865,-25.986,1026.813,-595.0,-385.0,-1802.5,171.76,-30.4,-402.8
696015.4109,-63.989,-27.145,1026.142,-498.75,3640.0,-1400.0,179.36,-22.8,-407.36
696015.4609,-58.011,-29.89,1028.155,-595.0,-1487.5,-1470.0,180.88,-38.0,-392.16
696015.5109,-57.157,-24.034,1023.214,-700.0,5197.5,-1575.0,162.64,-19.76,-399.76
696015.5609,-62.525,-28.975,1035.963,-910.0,236.25,-1627.5,167.2,-18.24,-387.6
696015.6109,-56.059,-27.267,1026.386,-682.5,2870.0,-1496.25,176.32,-25.84,-405.84
696015.6609,-58.743,-27.816,1027.057,-560.0,735.0,-1715.0,162.64,-34.96,-408.88
696015.7109,-53.741,-28.487,1032.425,-525.0,1093.75,-1662.5,158.08,-31.92,-399.76
696015.7609,-59.353,-25.315,1024.129,-568.75,2931.25,-1443.75,162.64,-27.36,-425.6
696015.8109,-58.133,-27.328,1026.386,-682.5,210.0,-1575.0,173.28,-28.88,-399.76
696015.8609,-57.035,-28.731,1027.667,-463.75,2677.5,-1548.75,186.96,-22.8,-408.88
696015.9109,-58.194,-28.06,1026.203,-568.75,918.75,-1811.25,176.32,-38.0,-408.88
696015.9609,-58.072,-27.633,1028.399,-428.75,2555.0,-1557.5,188.48,-39.52,-405.84
696016.0109,-57.828,-26.962,1026.386,-630.0,1540.0,-1548.75,164.16,-34.96,-405.84
696016.0609,-58.865,-24.827,1026.447,-463.75,2108.75,-1610.0,179.36,-34.96,-395.2
696016.1109,-53.07,-32.208,1025.654,-490.0,306.25,-1487.5,179.36,-30.4,-419.52
696016.1609,-53.497,-26.901,1026.63,-297.5,4217.5,-1531.25,173.28,-34.96,-408.88
696016.2109,-70.882,-24.217,1030.656,-822.5,-1006.25,-1723.75,180.88,-25.84,-404.32
696016.2609,-53.619,-29.28,1026.081,-630.0,-43.75,-1618.75,174.8,-41.04,-407.36
696016.3109,-60.268,-25.864,1027.85,-463.75,1251.25,-1610.0,183.92,-28.88,-404.32
696016.3609,-54.351,-25.01,1028.46,-525.0,4410.0,-1382.5,153.52,-16.72,-392.16
696016.4109,-65.453,-27.145,1026.691,-603.75,2572.5,-1540.0,173.28,-41.04,-399.76
696016.4609,-49.776,-27.999,1028.643,-455.0,542.5,-1706.25,173.28,-18.24,-418.0
696016.5109,-57.401,-26.413,1029.863,-428.75,5337.5,-1225.0,180.88,-30.4,-390.64
696016.5609,-61.183,-25.254,1025.105,-665.0,-183.75,-1688.75,183.92,-33.44,-408.88
696016.6109,-58.194,-29.463,1026.325,-647.5,2170.0,-1662.5,180.88,-45.6,-410.4
696016.6609,-52.155,-24.827,1026.325,-525.0,682.5,-1443.75,168.72,-38.0,-407.36
696016.7109,-60.024,-26.108,1026.325,-621.25,3237.5,-1653.75,164.16,-30.4,-408.88
696016.7609,-63.928,-28.914,1029.558,-682.5,1758.75,-1750.0,170.24,-27.36,-404.32
696016.8109,-57.279,-25.803,1024.373,-603.75,1548.75,-1785.0,170.24,-13.68,-418.0
696016.8609,-54.168,-26.84,1027.24,-498.75,2021.25,-1706.25,170.24,-34.96,-401.28
696016.9109,-57.462,-26.84,1028.643,-516.25,1898.75,-1470.0,168.72,-13.68,-404.32
696016.9609,-56.913,-28.06,1025.837,-463.75,1137.5,-1470.0,162.64,-36.48,-411.92
696017.0109,-55.632,-28.121,1025.044,-516.25,1898.75,-1557.5,168.72,-36.48,-399.76
696017.0609,-56.425,-26.718,1028.704,-595.0,1505.0,-1715.0,161.12,-33.44,-408.88
696017.1109,-61.488,-25.803,1026.386,-332.5,2791.25,-1610.0,174.8,-36.48,-405.84
696017.1609,-59.353,-27.511,1027.789,-516.25,-26.25,-1575.0,177.84,-25.84,-408.88
696017.2109,-53.619,-26.474,1024.251,-367.5,1881.25,-1627.5,156.56,-28.88,-398.24
696017.2609,-60.817,-27.023,1027.362,-595.0,1032.5,-1417.5,165.68,-36.48,-414.96
696017.3109,-56.913,-27.755,1028.948,-446.25,1312.5,-1531.25,153.52,-36.48,-419.52
696017.3609,-62.403,-28.731,1026.752,-603.75,1618.75,-1496.25,170.24,-25.84,-396.72
696017.4109,-52.338,-27.206,1023.702,-507.5,2371.25,-1566.25,155.04,-24.32,-413.44
696017.4609,-58.987,-26.535,1027.911,-621.25,3850.0,-1697.5,179.36,-38.0,-399.76
696017.5109,-55.693,-28.06,1026.447,-568.75,551.25,-1566.25,168.72,-36.48,-413.44
696017.5609,-59.414,-26.535,1026.203,-437.5,3736.25,-1566.25,153.52,-42.56,-396.72
696017.6109,-54.595,-27.816,1027.057,-472.5,-78.75,-1531.25,167.2,-30.4,-410.4
696017.6609,-55.388,-29.28,1025.959,-437.5,3727.5,-1443.75,159.6,-33.44,-414.96
696017.7109,-57.096,-27.328,1026.508,-560.0,437.5,-1566.25,190.0,-41.04,-405.84
696017.7609,-61.061,-26.047,1027.301,-472.5,2117.5,-1557.5,174.8,-28.88,-408.88
696017.8109,-55.998,-28.731,1028.338,-490.0,472.5,-1715.0,174.8,-33.44,-393.68
696017.8609,-58.621,-26.413,1025.776,-551.25,2266.25,-1470.0,183.92,-38.0,-407.36
696017.911,-57.767,-26.047,1028.216,-612.5,-70.0,-1618.75,174.8,-31.92,-401.28
696017.9609,-61.488,-26.596,1027.911,-455.0,2957.5,-1513.75,183.92,-44.08,-410.4
696018.0109,-58.926,-26.596,1025.593,-743.75,-805.0,-1653.75,177.84,-33.44,-408.88
696018.0609,-58.804,-27.877,1028.887,-481.25,3666.25,-1688.75,170.24,-24.32,-398.24
696018.1109,-53.436,-28.487,1024.556,-498.75,428.75,-1408.75,180.88,-33.44,-424.08
696018.1609,-59.78,-27.328,1028.338,-376.25,4313.75,-1575.0,173.28,-36.48,-402.8
696018.2109,-56.852,-25.803,1028.033,-787.5,-656.25,-1811.25,173.28,-36.48,-401.28
696018.2609,-54.9,-29.524,1022.665,-446.25,3745.0,-1435.0,167.2,-9.12,-410.4
696018.3109,-61.549,-26.413,1027.545,-551.25,131.25,-1732.5,177.84,-27.36,-390.64
696018.3609,-53.924,-25.742,1025.044,-437.5,1513.75,-1443.75,182.4,-7.6,-399.76
696018.4109,-59.78,-25.803,1027.972,-568.75,1233.75,-1645.0,186.96,-36.48,-401.28
696018.4609,-55.449,-26.291,1026.813,-420.0,2782.5,-1636.25,179.36,-39.52,-404.32
696018.5109,-60.817,-25.925,1026.203,-542.5,2196.25,-1303.75,165.68,-31.92,-405.84
696018.5609,-56.73,-25.559,1027.606,-358.75,1260.0,-1522.5,171.76,-31.92,-413.44
696018.6109,-57.34,-26.047,1023.763,-595.0,1820.0,-1417.5,165.68,-22.8,-407.36
696018.6609,-55.205,-24.339,1026.569,-577.5,2660.0,-1776.25,173.28,-39.52,-392.16
696018.7109,-62.098,-27.267,1024.19,-603.75,2782.5,-1610.0,176.32,-25.84,-424.08
696018.7609,-52.704,-29.219,1028.948,-332.5,761.25,-1435.0,176.32,-44.08,-398.24
696018.8109,-56.486,-29.524,1026.447,-595.0,1312.5,-1548.75,176.32,-30.4,-401.28
696018.861,-55.51,-27.938,1028.643,-673.75,1373.75,-1557.5,171.76,-34.96,-405.84
696018.9109,-64.294,-28.304,1025.898,-612.5,1566.25,-1610.0,183.92,-33.44,-395.2
696018.9609,-54.839,-29.829,1026.508,-586.25,-1260.0,-1767.5,162.64,-41.04,-398.24
696019.0109,-60.085,-26.718,1028.582,-428.75,4165.0,-1566.25,186.96,-25.84,-410.4
696019.0609,-61.122,-26.596,1026.996,-507.5,-402.5,-1715.0,159.6,-28.88,-419.52
696019.1109,-57.95,-26.108,1027.24,-533.75,3290.0,-1583.75,165.68,-39.52,-418.0
696019.1609,-55.327,-27.389,1026.996,-472.5,437.5,-1758.75,176.32,-36.48,-401.28
696019.2109,-56.547,-25.01,1025.654,-551.25,3473.75,-1470.0,164.16,-28.88,-392.16
696019.2609,-59.292,-29.097,1025.898,-551.25,700.0,-1732.5,177.84,-27.36,-404.32
696019.3109,-56.547,-27.267,1026.081,-455.0,2100.0,-1732.5,173.28,-22.8,-411.92
696019.3609,-59.475,-25.315,1025.654,-507.5,1365.0,-1513.75,183.92,-41.04,-405.84
696019.4109,-58.682,-25.986,1027.301,-586.25,1653.75,-1653.75,170.24,-22.8,-411.92
696019.4609,-60.024,-27.633,1031.144,-446.25,1251.25,-1452.5,168.72,-25.84,-390.64
696019.5109,-58.255,-27.816,1028.643,-647.5,2651.25,-1487.5,180.88,-31.92,-416.48
696019.5609,-59.597,-26.23,1024.251,-490.0,1058.75,-1680.0,173.28,-36.48,-424.08
696019.6109,-57.95,-26.047,1026.02,-586.25,2117.5,-1688.75,171.76,-47.12,-402.8
696019.6609,-57.157,-25.864,1029.009,-428.75,1470.0,-1715.0,161.12,-34.96,-414.96
696019.7109,-58.804,-26.169,1025.471,-568.75,3001.25,-1688.75,161.12,-27.36,-404.32
696019.7609,-62.891,-25.864,1025.959,-586.25,761.25,-1540.0,173.28,-24.32,-413.44
696019.811,-53.741,-25.071,1018.456,-385.0,1820.0,-1618.75,179.36,-31.92,-399.76
696019.8609,-59.231,-25.803,1023.092,-708.75,2546.25,-1776.25,162.64,-36.48,-398.24
696019.9109,-62.22,-27.267,1034.255,-428.75,2152.5,-1583.75,167.2,-41.04,-416.48
696019.9609,-58.56,-26.596,1024.678,-498.75,1225.0,-1260.0,174.8,-25.84,-389.12
696020.0109,-56.242,-25.62,1026.691,-551.25,2030.0,-1610.0,168.72,-38.0,-414.96
696020.0609,-55.937,-26.108,1027.179,-621.25,2397.5,-1356.25,164.16,-34.96,-395.2
696020.1109,-66.124,-28.121,1027.667,-621.25,2100.0,-1382.5,182.4,-31.92,-419.52
696020.1609,-53.863,-28.731,1026.935,-656.25,595.0,-1627.5,165.68,-38.0,-407.36
696020.2109,-58.072,-26.169,1022.909,-420.0,2808.75,-1732.5,173.28,-42.56,-401.28
696020.2609,-59.719,-26.474,1026.996,-595.0,1636.25,-1662.5,162.64,-28.88,-405.84
696020.3109,-59.109,-25.925,1026.63,-525.0,1487.5,-1723.75,168.72,-38.0,-396.72
696020.3609,-56.608,-28.975,1026.081,-551.25,1085.0,-1522.5,177.84,-27.36,-405.84
696020.4109,-56.608,-24.583,1024.861,-341.25,2773.75,-1592.5,179.36,-38.0,-399.76
696020.4609,-63.074,-23.79,1026.203,-638.75,2030.0,-1627.5,159.6,-25.84,-408.88
696020.5109,-57.706,-29.219,1026.081,-472.5,1295.0,-1610.0,170.24,-47.12,-401.28
696020.5609,-55.571,-24.522,1026.935,-420.0,1417.5,-1680.0,176.32,-22.8,-411.92
696020.6109,-59.536,-25.437,1027.789,-525.0,2178.75,-1461.25,153.52,-27.36,-411.92
696020.6609,-61.244,-26.901,1027.24,-490.0,1128.75,-1575.0,182.4,-31.92,-399.76
696020.7109,-57.523,-27.206,1024.373,-455.0,1592.5,-1618.75,183.92,-16.72,-411.92
696020.7609,-56.974,-25.437,1026.508,-516.25,980.0,-1461.25,185.44,-28.88,-402.8
696020.8109,-56.608,-23.607,1025.166,-586.25,2292.5,-1583.75,180.88,-33.44,-411.92
696020.8609,-62.83,-27.999,1026.813,-472.5,1085.0,-1636.25,171.76,-22.8,-401.28
696020.9109,-57.95,-25.132,1025.837,-560.0,2021.25,-1575.0,171.76,-27.36,-405.84
696020.9609,-56.486,-27.999,1029.497,-490.0,1268.75,-1583.75,168.72,-33.44,-410.4
696021.0109,-60.756,-26.474,1025.898,-656.25,3771.25,-1627.5,170.24,-42.56,-399.76
696021.0609,-61.244,-30.805,1030.351,-630.0,385.0,-1347.5,170.24,-15.2,-422.56
696021.1109,-54.717,-23.79,1028.46,-306.25,3027.5,-1435.0,164.16,-12.16,-396.72
696021.1609,-61.305,-25.437,1022.543,-402.5,1548.75,-1855.0,173.28,-28.88,-405.84
696021.2109,-53.802,-25.559,1023.153,-411.25,3158.75,-2073.75,162.64,-28.88,-401.28
696021.2609,-61.915,-28.853,1030.534,-621.25,192.5,-1286.25,171.76,-38.0,-408.88
696021.3109,-57.828,-25.925,1024.861,-385.0,1793.75,-1417.5,164.16,-30.4,-414.96
696021.3609,-58.621,-22.265,1016.016,-997.5,638.75,-1732.5,176.32,-38.0,-390.64
696021.4109,-53.741,-24.766,1002.291,-533.75,1925.0,-2318.75,162.64,-21.28,-418.0
696021.4609,-67.71,-27.816,1043.832,-691.25,2336.25,-1321.25,176.32,-47.12,-393.68
696021.5109,-62.525,-30.317,1039.684,-358.75,1837.5,-1067.5,174.8,-25.84,-399.76
696021.5609,-53.619,-27.206,1020.957,-551.25,2537.5,-1715.0,174.8,-34.96,-413.44
696021.6109,-56.669,-29.768,1030.29,-428.75,1811.25,-1636.25,168.72,-24.32,-401.28
696021.6609,-59.17,-23.668,1024.922,-525.0,1653.75,-1373.75,159.6,-31.92,-398.24
696021.7109,-57.279,-27.145,1026.142,-577.5,1671.25,-1881.25,177.84,-41.04,-405.84
696021.7609,-56.73,-20.984,1005.097,-752.5,1872.5,-2161.25,173.28,-28.88,-402.8
696021.8109,-60.451,-22.143,1028.155,-656.25,2511.25,-1671.25,174.8,-36.48,-398.24
696021.8609,-61.122,-33.001,1037.0,-463.75,271.25,-612.5,168.72,-19.76,-430.16
696021.9115,-55.571,-31.171,1021.933,-498.75,1636.25,-1312.5,176.32,-41.04,-398.24
696021.9609,-59.231,-25.071,1030.351,-568.75,1478.75,-1697.5,170.24,-24.32,-392.16
696022.0109,-57.645,-27.267,1028.643,-481.25,761.25,-1601.25,168.72,-19.76,-395.2
696022.0609,-64.172,-28.243,1023.153,-472.5,2336.25,-1802.5,173.28,-31.92,-398.24
696022.1109,-57.462,-24.949,1028.948,-428.75,358.75,-1802.5,170.24,-22.8,-410.4
696022.1609,-59.902,-27.328,1026.142,-455.0,3027.5,-1373.75,176.32,-33.44,-393.68
696022.2109,-57.645,-28.609,1025.288,-551.25,428.75,-1732.5,171.76,-24.32,-407.36
696022.2609,-57.096,-28.609,1029.985,-367.5,3456.25,-1540.0,156.56,-34.96,-395.2
696022.3109,-58.377,-24.583,1020.286,-708.75,-743.75,-1645.0,190.0,-39.52,-398.24
696022.3609,-52.643,-29.341,1027.728,-700.0,2922.5,-1837.5,173.28,-38.0,-408.88
696022.4109,-61.122,-25.681,1027.85,-481.25,700.0,-1636.25,183.92,-36.48,-398.24
696022.4609,-55.449,-26.413,1022.36,-621.25,1618.75,-1662.5,168.72,-30.4,-407.36
696022.5109,-60.573,-29.28,1031.754,-455.0,910.0,-1347.5,161.12,-27.36,-404.32
696022.5609,-55.022,-27.267,1023.763,-332.5,2852.5,-1715.0,171.76,-28.88,-402.8
696022.6109,-61.305,-23.18,1023.946,-673.75,1793.75,-1618.75,161.12,-34.96,-402.8
696022.6609,-57.523,-26.108,1024.8,-568.75,2213.75,-1540.0,171.76,-30.4,-413.44
696022.7109,-60.146,-27.938,1027.972,-472.5,638.75,-1575.0,164.16,-41.04,-414.96
696022.7609,-55.022,-27.999,1026.447,-297.5,3736.25,-1548.75,177.84,-47.12,-396.72
696022.8109,-63.684,-23.058,1020.835,-621.25,1426.25,-1820.0,159.6,-16.72,-422.56
696022.8609,-54.778,-30.073,1032.059,-507.5,3088.75,-1522.5,170.24,-45.6,-393.68
696022.9109,-60.817,-28.243,1028.948,-463.75,70.0,-1435.0,179.36,-24.32,-408.88
696022.9609,-50.325,-28.182,1025.715,-455.0,822.5,-1592.5,180.88,-27.36,-401.28
696023.0109,-59.292,-26.535,1020.957,-481.25,910.0,-2091.25,173.28,-31.92,-404.32
696023.0609,-55.449,-25.437,1027.118,-656.25,1863.75,-1951.25,167.2,-28.88,-405.84
696023.1109,-62.891,-28.06,1028.399,-437.5,892.5,-1338.75,159.6,-39.52,-392.16
696023.1609,-55.998,-24.644,1024.007,-533.75,-341.25,-1470.0,162.64,-21.28,-393.68
696023.2109,-58.133,-29.28,1030.107,-411.25,2082.5,-1732.5,173.28,-36.48,-392.16
696023.2609,-57.401,-27.328,1027.911,-603.75,2948.75,-1723.75,159.6,-24.32,-428.64
696023.3109,-63.623,-30.073,1026.569,-472.5,1216.25,-1426.25,177.84,-39.52,-395.2
696023.3609,-53.497,-26.596,1027.057,-516.25,2283.75,-1557.5,173.28,-28.88,-401.28
696023.4109,-61.0,-26.23,1027.423,-472.5,3272.5,-1688.75,173.28,-27.36,-405.84
696023.4609,-53.375,-26.352,1026.996,-525.0,1417.5,-1513.75,171.76,-27.36,-402.8
696023.5109,-57.95,-27.999,1028.826,-393.75,3211.25,-1303.75,167.2,-31.92,-416.48
696023.5609,-56.364,-24.766,1024.068,-691.25,918.75,-1496.25,161.12,-27.36,-399.76
696023.6109,-58.865,-28.121,1026.081,-560.0,1330.0,-1671.25,155.04,-18.24,-428.64
696023.6609,-55.144,-26.657,1025.532,-463.75,1618.75,-1697.5,171.76,-27.36,-386.08
696023.711,-63.928,-26.047,1028.704,-525.0,778.75,-1531.25,183.92,-22.8,-410.4
696023.7609,-54.29,-27.084,1025.654,-420.0,647.5,-1583.75,164.16,-36.48,-407.36
696023.8109,-59.658,-21.045,1015.162,-971.25,1820.0,-1916.25,164.16,-34.96,-413.44
696023.8609,-56.547,-28.06,1038.464,-542.5,551.25,-1583.75,156.56,-30.4,-413.44
696023.9109,-59.719,-28.548,1033.523,-577.5,2196.25,-1111.25,190.0,-36.48,-398.24
696023.9609,-52.338,-24.4,1017.602,-490.0,1120.0,-1776.25,170.24,-31.92,-408.88
696024.0109,-59.78,-27.816,1026.447,-551.25,3535.0,-1618.75,167.2,-42.56,-389.12
696024.0609,-58.255,-27.206,1026.996,-708.75,17.5,-1356.25,185.44,-22.8,-413.44
696024.1109,-57.706,-28.609,1026.203,-507.5,2870.0,-1260.0,171.76,-25.84,-401.28
696024.1609,-57.645,-25.498,1026.02,-586.25,61.25,-1557.5,173.28,-25.84,-416.48
696024.2109,-53.436,-25.864,1025.288,-586.25,2765.0,-1470.0,165.68,-34.96,-421.04
696024.2609,-60.268,-26.169,1029.192,-481.25,551.25,-1758.75,179.36,-39.52,-393.68
696024.3109,-56.791,-27.511,1025.959,-568.75,2712.5,-1435.0,173.28,-30.4,-428.64
696024.3609,-58.682,-25.864,1027.118,-568.75,385.0,-1496.25,170.24,-21.28,-411.92
696024.4109,-56.181,-27.572,1023.275,-525.0,3333.75,-1610.0,176.32,-34.96,-413.44
696024.4609,-59.292,-24.949,1027.118,-560.0,1347.5,-1540.0,183.92,-41.04,-402.8
696024.5109,-55.632,-28.548,1028.155,-533.75,2301.25,-1435.0,168.72,-25.84,-401.28
696024.5609,-58.316,-30.012,1027.484,-525.0,997.5,-1601.25,165.68,-42.56,-410.4
696024.6109,-57.523,-24.766,1028.033,-393.75,2852.5,-1583.75,182.4,-30.4,-404.32
696024.661,-54.473,-28.731,1028.765,-638.75,1487.5,-1478.75,150.48,-44.08,-414.96
696024.7109,-57.401,-27.816,1028.216,-472.5,2957.5,-1225.0,168.72,-24.32,-402.8
696024.7609,-55.266,-27.389,1021.14,-542.5,1155.0,-1636.25,162.64,-19.76,-422.56
696024.8109,-59.658,-27.084,1026.569,-341.25,3543.75,-1426.25,171.76,-24.32,-398.24
696024.8609,-54.473,-25.132,1028.46,-603.75,105.0,-1688.75,168.72,-25.84,-413.44
696024.9109,-58.743,-26.108,1023.702,-560.0,5748.75,-1636.25,162.64,-30.4,-411.92
696024.9609,-58.804,-28.609,1026.508,-717.5,-2380.0,-1627.5,174.8,-36.48,-393.68
696025.0109,-56.486,-26.535,1026.874,-542.5,4698.75,-1592.5,164.16,-15.2,-389.12
696025.0609,-61.183,-27.206,1026.691,-638.75,-140.0,-1566.25,174.8,-36.48,-405.84
696025.1109,-56.73,-28.792,1027.789,-446.25,3115.0,-1478.75,168.72,-28.88,-422.56
696025.1609,-60.146,-27.45,1029.68,-393.75,1233.75,-1540.0,171.76,-31.92,-398.24
696025.2109,-54.656,-26.108,1024.617,-498.75,1986.25,-1811.25,168.72,-24.32,-414.96
696025.2609,-56.913,-26.596,1027.545,-560.0,2003.75,-1758.75,164.16,-38.0,-395.2
696025.3109,-62.342,-26.535,1029.436,-350.0,1960.0,-1356.25,164.16,-28.88,-396.72
696025.3609,-56.73,-25.376,1027.789,-542.5,875.0,-1461.25,176.32,-24.32,-419.52
696025.4109,-57.828,-28.06,1023.885,-525.0,2607.5,-1618.75,182.4,-34.96,-399.76
696025.4609,-53.497,-26.779,1027.911,-402.5,1496.25,-1662.5,177.84,-25.84,-418.0
696025.5109,-56.608,-27.023,1026.142,-402.5,2826.25,-1417.5,174.8,-38.0,-396.72
696025.5609,-55.998,-25.925,1026.02,-481.25,385.0,-1566.25,176.32,-25.84,-401.28
696025.611,-54.9,-25.986,1024.678,-376.25,3211.25,-1697.5,179.36,-39.52,-399.76
696025.6609,-60.39,-26.779,1027.484,-525.0,516.25,-1513.75,164.16,-28.88,-399.76
696025.7109,-58.56,-24.644,1025.105,-525.0,2773.75,-1662.5,153.52,-34.96,-414.96
696025.7609,-56.73,-28.548,1027.057,-586.25,761.25,-1758.75,179.36,-25.84,-411.92
696025.8109,-58.438,-26.474,1026.569,-446.25,2940.0,-1487.5,179.36,-30.4,-408.88
696025.8609,-60.817,-25.376,1025.593,-542.5,1268.75,-1671.25,171.76,-31.92,-396.72
696025.9109,-54.717,-26.535,1025.532,-420.0,1723.75,-1487.5,177.84,-19.76,-401.28
696025.9609,-59.902,-27.206,1028.277,-472.5,2581.25,-1566.25,167.2,-16.72,-407.36
696026.0109,-58.133,-27.084,1024.8,-612.5,1260.0,-1400.0,185.44,-27.36,-411.92
696026.0609,-56.974,-26.291,976.915,-105.0,1277.5,-2135.0,153.52,-36.48,-408.88
696026.1109,-57.706,-29.89,979.05,420.0,595.0,-2668.75,170.24,-36.48,-402.8
696026.1609,-61.854,-26.535,1024.007,-332.5,2957.5,-2082.5,165.68,-30.4,-402.8
696026.2109,-54.534,-34.465,1004.243,-472.5,70.0,-1592.5,168.72,-39.52,-399.76
696026.2609,-60.817,-27.206,1023.519,-332.5,3150.0,-1435.0,180.88,-25.84,-410.4
696026.3109,-60.451,-27.328,1023.885,-227.5,1942.5,-1155.0,167.2,-39.52,-395.2
696026.3609,-55.205,-29.28,1028.216,-481.25,1750.0,-1636.25,186.96,-30.4,-414.96
696026.4109,-57.95,-25.254,1032.12,-560.0,1163.75,-1732.5,159.6,-34.96,-422.56
696026.4609,-57.279,-26.962,1026.264,-612.5,2450.0,-1785.0,180.88,-31.92,-407.36
696026.5109,-58.316,-27.389,1023.702,-332.5,883.75,-1863.75,165.68,-30.4,-422.56
696026.5611,-55.083,-22.997,1024.739,-551.25,2205.0,-1417.5,162.64,-34.96,-405.84
